"y_0^{0}","2.3125"
"y_1^{0}","2.3125"
"y_2^{0}","2.3125"
"y_3^{0}","2.3125"
"y_4^{0}","2.3125"
"y_5^{0}","2.3125"
"y_6^{0}","2.3125"
"y_7^{0}","2.3125"
"y_8^{0}","2.1875"
"y_9^{0}","2.1875"
"y_10^{0}","2.1875"
"y_11^{0}","2.1875"
"y_12^{0}","2.1875"
"y_13^{0}","2.1875"
"y_14^{0}","2.1875"
"y_15^{0}","2.1875"
"y_16^{0}","2.1875"
"y_17^{0}","2.1875"
"y_18^{0}","2.0625"
"y_19^{0}","1.0625"
"y_20^{0}","1.0625"
"y_21^{0}","0.0625"
"y_22^{0}","0.0625"
"y_23^{0}","0.0625"
"y_24^{0}","0.0625"
"y_25^{0}","0.0625"
"y_27^{0}","0.0625"
"y_28^{0}","0.0625"
"y_29^{0}","0.0625"
"y_30^{0}","1.0"
"y_31^{0}","1.0"
"y_32^{0}","1.0"
"y_33^{0}","1.0"
"y_34^{0}","1.875"
"y_35^{0}","1.0625"
"y_36^{0}","1.0625"
"y_37^{0}","1.0625"
"y_38^{0}","1.0625"
"y_39^{0}","1.0625"
"y_40^{0}","1.5625"
"y_41^{0}","1.5625"
"y_42^{0}","1.5625"
"y_43^{0}","1.5625"
"y_44^{0}","1.5625"
"y_45^{0}","1.5625"
"y_46^{0}","2.515988372093023"
"y_47^{0}","1.8284883720930232"
"y_48^{0}","1.8284883720930232"
"y_49^{0}","1.8284883720930232"
"y_50^{0}","0.8284883720930232"
"y_51^{0}","0.8909883720930232"
"y_52^{0}","0.8909883720930232"
"y_53^{0}","0.9847383720930232"
"y_54^{0}","1.9847383720930232"
"y_55^{0}","1.9847383720930232"
"y_56^{0}","1.9847383720930232"
"y_57^{0}","2.235707364341085"
"y_58^{0}","2.235707364341085"
"y_59^{0}","2.235707364341085"
"y_60^{0}","2.235707364341085"
"y_61^{0}","2.235707364341085"
"y_62^{0}","2.235707364341085"
"y_63^{0}","1.860707364341085"
"y_64^{0}","1.860707364341085"
"y_65^{0}","1.860707364341085"
"y_66^{0}","1.860707364341085"
"y_67^{0}","1.860707364341085"
"y_68^{0}","1.860707364341085"
"y_69^{0}","1.860707364341085"
"y_70^{0}","1.860707364341085"
"y_71^{0}","2.298207364341085"
"y_72^{0}","2.298207364341085"
"y_73^{0}","2.298207364341085"
"y_74^{0}","3.282218992248062"
"y_75^{0}","3.407218992248062"
"y_76^{0}","4.032218992248062"
"y_77^{0}","4.032218992248062"
"y_78^{0}","4.032218992248062"
"y_79^{0}","4.822916666666667"
"y_80^{0}","4.510416666666667"
"y_81^{0}","3.510416666666667"
"y_82^{0}","3.510416666666667"
"y_83^{0}","3.510416666666667"
"y_84^{0}","3.510416666666667"
"y_85^{0}","3.510416666666667"
"y_86^{0}","2.510416666666667"
"y_87^{0}","2.510416666666667"
"y_88^{0}","2.510416666666667"
"y_89^{0}","2.510416666666667"
"y_90^{0}","2.885416666666667"
"y_91^{0}","2.885416666666667"
"y_92^{0}","2.885416666666667"
"y_93^{0}","2.885416666666667"
"y_94^{0}","2.885416666666667"
"y_95^{0}","2.84375"
"y_96^{0}","2.84375"
"y_97^{0}","2.84375"
"y_98^{0}","2.84375"
"y_99^{0}","2.84375"
"y_100^{0}","2.84375"
"y_101^{0}","2.84375"
"y_102^{0}","2.84375"
"y_103^{0}","2.84375"
"y_104^{0}","2.84375"
"y_105^{0}","2.0123546511627906"
"y_106^{0}","2.09375"
"y_107^{0}","2.09375"
"y_108^{0}","1.65625"
"y_109^{0}","1.65625"
"y_110^{0}","1.65625"
"y_111^{0}","1.65625"
"y_112^{0}","2.65625"
"y_113^{0}","1.6875"
"y_114^{0}","0.6875"
"y_115^{0}","0.6875"
"y_116^{0}","1.1484375"
"y_117^{0}","1.1484375"
"y_118^{0}","1.1484375"
"y_119^{0}","1.1484375"
"y_120^{0}","1.1484375"
"y_121^{0}","1.1484375"
"y_122^{0}","1.4609375"
"y_123^{0}","0.875"
"y_124^{0}","0.875"
"y_125^{0}","0.875"
"y_126^{0}","0.875"
"y_127^{0}","0.875"
"y_128^{0}","1.3125"
"y_129^{0}","1.3125"
"y_130^{0}","1.3125"
"y_131^{0}","1.5"
