"0.0","80.77979820417366","0.0","0.0","0.0","64.0","46.0","96.83882289914948","0.0","0.0","41.79828656123399","0.0","0.0","0.0","0.0","33.220201795826334","0.0","0.0","0.0","0.0","27.66767371518694","0.0","77.77979820417366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.49058555067477716","0.0","0.0","2.7185467429802372","0.0","6.947440212107939","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.161177100850528","0.0","0.0","85.0","66.77241547324257","0.0","0.0","2.4559015938210083","2.0","0.0","0.0","0.0","12.465128084712676","0.0","0.0","0.0","96.0","0.0","90.0","102.0","0.0","38.0","97.798286561234","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.516925725745594","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.476628565417524","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1611771008505256","0.0","0.0","0.0","0.0","7.2017134387660064","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.209302325581394","20.201713438766006","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.490585550674766","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"47.0","505.0","0.0","165.0","21.0","58.0","3.0","516.0","49.0","276.0","0.0","0.0","62.77979820417366","412.0","134.59225402877996","64.22020179582634","149.0","144.0","58.0","178.7808418738997","0.0","0.0","302.0","0.0","0.0","278.0","314.0","117.8542040071502","232.0","0.0","3.0","338.37646264744126","1.7797982041736589","86.0","0.0","82.0","79.0","0.0","94.0","144.02411337704825","149.0","0.0","86.0","107.0","160.8094332767912","144.02411337704825","85.0","143.0","0.0","0.0","86.0","70.0","0.0","454.0","93.49058555067477","159.4582132718549","44.0","61.0","143.77892312825384","153.00006345533063","154.0","154.52892312825384","86.0","235.0","152.0","188.05589732728095","646.0","147.43714764826154","122.0","479.0","160.26300102391747","138.0","602.0","0.0","103.0","0.0","83.0","0.0","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","0.0","0.0","101.0","73.0","109.0","106.28450023593382","93.0","79.49058555067477","132.0","83.0","102.0","84.0","214.0","91.53966866242104","0.0","0.0","0.0","0.0","0.0","56.727790123301844","46.77979820417366","106.0","87.0","90.0","100.0","88.0","89.5417867281451","48.0","129.4650407933891","0.0","94.0","86.0","112.0","77.0","74.0","0.0","179.67255477661945","82.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","107.0","196.92425876076913","9.0","11.0","99.0","0.0","118.3428972448537","0.0","123.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","151.82273720746616","18.0","0.0","0.0","85.0","0.0","0.0","0.0","85.0","157.0","154.96667143214017","0.0","173.0","0.0","187.0","157.0","0.0","0.0","0.0","0.0","51.0","31.0","0.0","184.0","0.0","0.0","0.0","0.0","0.0","69.0","0.0","0.0","0.0","59.0","61.0","0.0","0.0","0.0","0.0","0.0","56.0","0.0","0.0","0.0","80.0","146.0","27.0","0.0","0.0"
"310.0","105.0","109.0","106.0","97.0","104.0","103.50941444932523","90.0","108.0","104.0","0.0","292.0","101.0","114.0","102.0","96.0","0.0","0.0","0.0","0.0","69.77979820417366","94.0","129.0","130.22020179582634"
"27","32","36","60","88","101","118","126","152","152","153","185","197","275","276","303","328","333","336","344","382","386","431","441","449","489","497","503","513","568","577","595","608","625","653","655","678","719","11","14","58","93","108","108","149","195","200","248","248","280","294","326","347","373","385","390","423","445","493","501","524","533","544","556","563","564","567","570","578","596","605","621","630","650","654","732","110","154","196","257","272","282","297","389","410","433","456","483","562","587","603","619","623","648","699","720","43","65","113","119","136","136","201","274","318","324","330","391","416","448","571","584","624","649","652","665","714","51","75","116","151","199","228","269","278","388","444","460","474","476","521","569","622","715","76","112","117","156","236","262","283","387","401","484","529","561","66","115","155","162","364","392","526","565","716","3","356","466","615","7","717","706","713","290"
"-81.22020179582634","-37.0","0.0","0.0","0.0","-223.4766285654175","-103.22020179582634","-1.0","-12.0","0.0","-11.0","-76.20930232558139","-90.0","-14.0","0.0","-59.667673715186936","0.0","0.0","-42.0","-52.509414449325234","-73.77241547324257","-42.0","-264.0","-198.0","-70.0","0.0","-73.798286561234","-200.0","-212.46512808471266","-99.83882289914948","-10.779798204173659","-49.0","-68.77979820417366","-116.798286561234","-1.0","-7.0","-42.0","-3.0","-35.0","0.0","-0.7797982041736589","-205.0","-18.476628565417528","0.0","-9.0","0.0","-4.0","-50.0","0.0","-14.0","-76.17708816451217","-61.509414449325234","0.0","-62.28182992256781","0.0","0.0","-96.0","0.0","-49.63710946038347","-6.0","-24.465128084712674","-198.16117710085052","-199.16117710085052","-2.0","-5.0","-19.201713438766006","-21.201713438766006","-5.718546742980237","0.0","-77.22020179582634","-23.0","-58.63710946038347","-13.0","-198.0","-2.0","-42.0","-32.0","-7.0","-5.0","-51.509414449325234","-8.0","-13.0","-12.66767371518694","-9.0","-12.455901593821011","-7.0","-1.0","-4.0","-12.0","-23.0","-3.838822899149477","-7.7982865612339936","0.0","-195.0","-6.0","-1.0","-6.0","-13.0","-26.0","-36.22020179582634","-5.0","0.0","-4.0","-5.0","-7.0","-8.0","-1.0","-7.0","-4.455901593821011","-4.947440212107935","-12.0","-1.838822899149477","-6.7982865612339936","-192.0","0.0","-5.0","-20.0","-25.0","-4.0","-29.22020179582634","0.0","-1.0","-5.0","-11.026340175070828","-4.0","-5.0","0.0","-6.0","-2.0","-190.0","-1.303950983862153","-10.0","-4.7982865612339936","-17.0","-4.0","-22.0","-29.22020179582634","-3.0","-6.509414449325234","-3.516925725745594","-3.0","-2.0","-2.0","-190.0","-17.0","-3.0","-2.0","-27.22020179582634","-2.0","0.0","-3.5094144493252344","0.0","-187.0","-3.0","-14.0","-24.22020179582634","-2.5094144493252344","-1.0","-14.0","-21.22020179582634","-7.0","-20.22020179582634","-5.0","-1.5094144493252344"
"5","9","27","34","38","46","67","68","85","86","98","101","110","122","123","124","125","134","149","151","152","173","176","183","190","195","196","201","205","215","219","236","244","249","251","272","290","296","301","330","331","334","347","351","358","368","380","382","402","416","426","430","438","441","450","479","483","487","488","489","490","492","495","496","514","521","539","552","555","559","568","577","583","603","606","608","617","625","630","652","664","672","677","689","690","693","698","699","706","724","728","732","736","4","8","13","35","45","52","87","90","96","106","111","117","118","133","153","172","175","177","182","200","207","212","214","217","231","233","235","243","250","257","263","292","297","303","333","344","345","346","348","354","369","375","388","403","415","425","428","435","440","449","457","476","491","493","498","501","517","518","534","545","551","561","562","563","571","578","579","582","605","607","613","622","623","632","639","648","653","659","673","678","695","714","727","733","33","59","60","93","105","116","154","174","185","188","197","211","220","224","228","239","245","248","252","253","262","302","328","349","350","357","366","379","387","390","399","410","423","429","439","444","445","477","485","522","536","543","553","567","576","580","595","596","600","609","614","621","633","638","642","679","691","69","161","178","181","194","213","218","226","230","246","255","265","287","294","306","309","329","359","360","367","391","401","412","431","434","448","474","506","515","516","528","531","542","564","584","601","619","620","628","680","53","89","187","189","193","199","204","221","256","276","278","291","356","364","400","462","464","469","478","520","524","548","570","581","604","615","624","681","198","254","264","288","299","365","404","433","481","547","626","629","475","507","535","546","611","612","385","513","544","650","484","526","533","503","649"
"0.0","-50.0","-74.22020179582634","-93.7808418738997","-21.0","-194.0","-116.05589732728095","-108.7808418738997","-147.8094332767912","-398.0","-327.0","-227.72779012330184","-91.0","-60.0","-114.0","-144.8094332767912","-18.77979820417366","-412.0","0.0","-84.43714764826154","-64.0","-41.02411337704825","-276.02411337704825","-193.0","-26.541786728145098","-738.0","-600.0","-609.0","-212.0","-52.0","-181.0","-141.96762772118012","-125.92425876076913","-84.0","-232.52892312825384","-51.8542040071502","-63.509414449325234","-74.77892312825384","-112.0","-34.0","-33.0","-46.0","-215.0","-186.0","-98.0","-213.02411337704825","-61.490585550674766","-36.490585550674766","-117.0","-314.0","-361.0","-107.0","-62.28450023593382","-232.28450023593382","-126.0","-168.0","-322.0","-41.3428972448537","-136.0","-95.0","-6.0","-30.0","-75.0","-2.0","-97.46504079338911","-433.0","-377.0","-465.0","-295.37646264744126","-302.37646264744126","-479.0","-491.0","0.0","-401.0","-9.0","-226.0","-186.0","-543.0","-145.00006345533063","0.0","-137.0","-260.67255477661945","-292.0","-138.0","0.0","-132.0","-139.0","-43.0","-292.22020179582637","-26.263001023917468","-80.59225402877996","-255.0","-9.822737207466162","-8.779798204173659","-67.77979820417366","-29.780841873899703","-23.0","-34.0","-28.055897327280945","-19.77979820417366","0.0","0.0","-310.7277901233018","-162.0","-115.02963507261754","-346.22020179582637","-115.8094332767912","-147.0","-28.024113377048252","-115.02411337704825","-105.02411337704825","-48.0","-635.5289231282538","-86.52892312825384","-138.52892312825384","-103.5417867281451","-107.50941444932523","-132.4582132718549","-39.4582132718549","-31.458213271854902","-87.92425876076913","-192.0","-181.50941444932522","-33.490585550674766","-87.0","-33.0","-14.0","-102.0","-172.50941444932522","-128.0","-216.77892312825384","-164.0","0.0","-137.02411337704825","-94.2695086789286","-50.0","-324.0","0.0","-28.0","0.0","-316.2845002359338","-40.28450023593382","-358.0","-222.37646264744126","-230.0","0.0","-391.0","0.0","-310.0","-79.0","-19.0","0.0","-52.46504079338911","-79.0","-54.46504079338911","-87.3428972448537","-179.0","-38.0","-394.22020179582637","0.0","-46.0","0.0","0.0","-438.0","-488.0","-581.0","-219.00006345533063","0.0","-221.0","-109.0","0.0","-124.67255477661945","-188.0","0.0","-104.0","-75.59225402877996","-149.0","-23.055897327280945","-11.779798204173659","0.0","-100.0","-68.53722340009304","-55.22020179582634","-55.0","-104.4612610253098","-32.0","-72.52892312825384","-597.0","-116.0","-69.0","-76.0","-74.4582132718549","-103.0","-109.45318188902297","-155.0","-164.0","-140.5417867281451","-6.490585550674766","-7.0","-61.77892312825384","-152.0","-72.0","-92.77892312825384","-152.02411337704825","-31.49058555067478","-47.0","-45.0","-83.0","0.0","0.0","-24.0","-331.2845002359338","-65.0","-341.0","-57.3428972448537","-54.0","-67.0","0.0","-30.0","-95.0","-60.0","-335.22020179582637","0.0","-37.0","-49.22020179582634","-129.0","-59.22020179582634","-42.0","-894.0","-57.00006345533063","-21.0","-96.0","-97.0","0.0","-29.0","-71.0","-30.024113377048252","-57.43714764826154","-519.0","-52.0","-104.77892312825384","-30.528923128253837","-101.4582132718549","-46.46604548891423","-84.0","-12.490585550674766","-43.52892312825384","-21.509414449325234","-18.0","-36.52892312825384","-19.0","-30.0","-21.0","-100.02411337704825","-26.0","-27.0","-269.0","-183.0","-31.28450023593382","-52.0","-351.0","-79.0","-28.342897244853702","-72.0","-350.0","-228.0","-315.0","-38.0","-337.0","-4.0","-474.0","-513.0","-95.00006345533063","-81.0","0.0","0.0","-36.0","-18.0","-493.0","-525.0","-31.437147648261544","-66.0","-69.0","-40.52892312825384","-22.541786728145098","-56.77892312825384","-40.509414449325234","-61.533527826373486","-8.0","-195.0","-253.0","-4.0","-126.0","-19.0","0.0","-70.0","-25.0","-43.0","-10.0","-38.0","-446.0","-74.0","-433.0","-52.0","-14.019508678928602","-3.0","-7.0","-75.80303650530209","-7.0","-2.2845002359338196","-49.0","-44.0","-355.0","-19.000063455330633","-27.0","-3.0","0.0","-11.342897244853702","-6.0","-35.0","-5.778923128253837","-159.0","-170.0","-153.0","-123.0","-96.0","-97.0","-68.0","-64.0"
