"3123401.5510072117","3123401.5510072117","3123401.5510072117","3232236.0108591854","3232236.0108591854","3301029.801861085","3301029.801861085","3301029.801861085","3349611.804268895","3349611.804268895","3349611.804268895","3367636.7992498935","3367636.7992498935","3367636.7992498935","3376069.686174305","3376069.686174305","3376069.686174305","3383903.8184877937","3383903.8184877937","3383903.8184877937","3387362.0445766994","3387362.0445766994","3390622.666677892","3390622.666677892","3392550.7755806213","3392550.7755806213","3393900.8637051405","3393900.8637051405","3393900.8637051405","3395037.2209081324","3395037.2209081324","3395280.3320192434","3395280.3320192434","3399056.332019244","3399056.332019244","3407336.430373691","3408229.4303737013","3408769.4303737013"
"29.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","10.0","0.0","0.0","4.0","0.0","0.0","7.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.0","0.0","131.0","131.0","122.0","122.0","122.0","77.0","77.0","77.0","61.0","61.0","61.0","45.0","45.0","45.0","24.0","24.0","24.0","15.0","15.0","8.0","8.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","8.0","4.0","0.0"
