"w_21,18_1","27.0"
"w_22,7_1","51.0"
"w_22,15_1","37.0"
"w_22,16_1","10.0"
"w_22,18_1","5.0"
"w_23,16_0","24.0"
"z_0,1_0_0","7.0"
"z_0,1_1_0","16.0"
"z_0,1_0_1","13.0"
"z_0,1_1_1","9.0"
"z_0,1_2_1","1.0"
"z_0,2_0_0","10.0"
"z_0,2_2_0","1.0"
"z_0,2_4_0","1.0"
"z_0,2_0_1","4.0"
"z_0,2_1_1","6.0"
"z_0,2_2_1","2.0"
"z_0,3_2_0","3.0"
"z_0,3_2_1","3.0"
"z_0,4_2_0","1.0"
"z_0,4_2_1","1.0"
"z_0,5_0_0","1.0"
"z_0,5_1_0","1.0"
"z_0,5_2_0","1.0"
"z_0,5_0_1","1.0"
"z_0,5_2_1","1.0"
"z_0,6_2_0","5.0"
"z_0,6_2_1","5.0"
"z_0,7_2_0","4.0"
"z_0,7_2_1","4.0"
"z_0,8_0_0","1.0"
"z_0,8_1_0","2.0"
"z_0,8_2_0","3.0"
"z_0,8_0_1","3.0"
"z_0,8_2_1","3.0"
"z_0,9_2_0","1.0"
"z_0,9_2_1","1.0"
"z_0,10_1_0","1.0"
"z_0,10_1_1","1.0"
"z_0,11_0_0","1.0"
"z_0,11_2_0","6.0"
"z_0,11_1_1","1.0"
"z_0,11_2_1","6.0"
"z_0,12_1_0","1.0"
"z_0,12_1_1","1.0"
"z_0,13_2_0","2.0"
"z_0,13_2_1","2.0"
"z_0,14_0_0","2.0"
"z_0,14_2_0","2.0"
"z_0,14_0_1","2.0"
"z_0,14_2_1","2.0"
"z_0,15_2_0","2.0"
"z_0,15_2_1","2.0"
"z_0,16_2_0","1.0"
"z_0,16_1_1","1.0"
"z_0,17_1_0","1.0"
"z_0,17_1_1","1.0"
"z_0,18_2_0","1.0"
"z_0,18_2_1","1.0"
"z_0,20_2_0","17.0"
"z_0,20_2_1","17.0"
"z_0,21_4_0","1.0"
"z_0,21_4_1","2.0"
"z_0,22_4_0","1.0"
"z_0,22_4_1","1.0"
"z_0,23_4_0","1.0"
"z_1,0_0_0","7.0"
"z_1,0_1_0","16.0"
"z_1,0_0_1","13.0"
"z_1,0_1_1","9.0"
"z_1,0_2_1","1.0"
"z_2,0_0_0","10.0"
"z_2,0_2_0","1.0"
"z_2,0_4_0","1.0"
"z_2,0_0_1","4.0"
"z_2,0_1_1","6.0"
"z_2,0_2_1","2.0"
"z_3,0_2_0","3.0"
"z_3,0_2_1","3.0"
"z_4,0_2_0","1.0"
"z_4,0_2_1","1.0"
"z_5,0_0_0","1.0"
"z_5,0_1_0","1.0"
"z_5,0_2_0","1.0"
"z_5,0_0_1","1.0"
"z_5,0_2_1","1.0"
"z_6,0_2_0","5.0"
"z_6,0_2_1","5.0"
"z_7,0_2_0","4.0"
"z_7,0_2_1","4.0"
"z_8,0_0_0","1.0"
"z_8,0_1_0","2.0"
"z_8,0_2_0","3.0"
"z_8,0_0_1","3.0"
"z_8,0_2_1","3.0"
"z_9,0_2_0","1.0"
"z_9,0_2_1","1.0"
"z_9,12_0_0","1.0"
"z_9,12_0_1","1.0"
"z_9,12_2_1","1.0"
"z_10,0_1_0","1.0"
"z_10,0_1_1","1.0"
"z_11,0_0_0","1.0"
"z_11,0_2_0","6.0"
"z_11,0_1_1","1.0"
"z_11,0_2_1","6.0"
"z_12,0_1_0","1.0"
"z_12,0_1_1","1.0"
"z_12,9_0_0","1.0"
"z_12,9_0_1","1.0"
"z_12,9_2_1","1.0"
"z_13,0_2_0","2.0"
"z_13,0_2_1","2.0"
"z_14,0_0_0","2.0"
"z_14,0_2_0","2.0"
"z_14,0_0_1","2.0"
"z_14,0_2_1","2.0"
"z_15,0_2_0","2.0"
"z_15,0_2_1","2.0"
"z_16,0_2_0","1.0"
"z_16,0_1_1","1.0"
"z_17,0_1_0","1.0"
"z_17,0_1_1","1.0"
"z_18,0_2_0","1.0"
"z_18,0_2_1","1.0"
"z_20,0_2_0","17.0"
"z_20,0_2_1","17.0"
"z_21,0_4_0","1.0"
"z_21,0_4_1","2.0"
"z_22,0_4_0","1.0"
"z_22,0_4_1","1.0"
"z_23,0_4_0","1.0"
"m_2","4.0"
"m_4","1.0"
